"chr","pos","strand","Name","Probe_rs","Probe_maf","CpG_rs","CpG_maf","SBE_rs","SBE_maf","Islands_Name","Relation_to_Island","UCSC_RefGene_Name","UCSC_RefGene_Accession","UCSC_RefGene_Group","Phantom","DMR","Enhancer","HMM_Island","Regulatory_Feature_Name","Regulatory_Feature_Group","DHS","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"cg14641757","chr21",36410464,"-","cg14641757",NA,NA,NA,NA,NA,NA,"","OpenSea","C21orf96;RUNX1","NR_026812;NM_001754","Body;Body","","","","","","","",0.682180821108363,1.37204214307532,4.87732243279984,1.44520286338205e-05,0.00775370924797498,3.02182020721315
"cg24898914","chr6",32810706,"+","cg24898914",NA,NA,NA,NA,NA,NA,"chr6:32811494-32811839","N_Shore","PSMB8;PSMB8","NM_004159;NM_148919","Body;Body","","","","","","","",0.61072038775154,1.94357794183677,4.87535452661221,1.45457389102108e-05,0.00778499601668435,3.01596532043883
"cg17115419","chr10",5593926,"+","cg17115419",NA,NA,NA,NA,NA,NA,"","OpenSea","","","","low-CpG:5583912-5583986","","","","10:5593771-5594522","Unclassified","TRUE",0.571313253307027,0.987344223301721,4.87518060974746,1.45540494522359e-05,0.00778499601668435,3.01544791287468
"cg27058931","chr6",56617936,"+","cg27058931",NA,NA,NA,NA,NA,NA,"","OpenSea","DST;DST;DST;DST","NM_001144770;NM_183380;NM_001144771;NM_001144769","Body;Body;Body;Body","","","TRUE","","","","",0.487851963741135,1.94259143399405,4.87425909918048,1.4598161588351e-05,0.00779688467022803,3.01270646746489
"cg03199745","chr12",54454445,"+","cg03199745",NA,NA,NA,NA,NA,NA,"chr12:54454249-54454458","Island","FLJ12825","NR_026655","Body","","","TRUE","12:52740545-52740743","","","",-0.542630509983654,-0.773220392220585,-4.87284791413236,1.4665969674899e-05,0.00782137480065028,3.00850850923682
"cg03019000","chr3",51704351,"+","cg03019000",NA,NA,NA,NA,NA,NA,"chr3:51705062-51706022","N_Shore","TEX264;TEX264;TEX264","NR_024012;NM_001129884;NM_015926","TSS1500;TSS1500;TSS1500","","","","","3:51702929-51704478","Promoter_Associated","",0.451690491827762,1.8827410151856,4.87163613226597,1.47244440102759e-05,0.00783226640251639,3.00490396553037
"cg25050392","chr6",24933103,"+","cg25050392","rs2747672",0.047031,NA,NA,NA,NA,"","OpenSea","","","","","","TRUE","","","","",1.02342041383083,1.19657805717224,4.87133666997237,1.47389298864746e-05,0.00783226640251639,3.00401322406275
"cg17399143","chr7",42909134,"-","cg17399143",NA,NA,NA,NA,NA,NA,"","OpenSea","","","","","","TRUE","","","","",0.602790605039544,2.26128293571614,4.87105950844571,1.47523495237505e-05,0.00783226640251639,3.00318882737645
"cg08659421","chr16",3117862,"-","cg08659421",NA,NA,NA,NA,NA,NA,"","OpenSea","IL32;IL32;IL32;IL32;IL32;IL32;IL32;IL32","NM_001012632;NM_001012636;NM_004221;NM_001012718;NM_001012635;NM_001012634;NM_001012631;NM_001012633","Body;Body;Body;Body;Body;Body;Body;Body","","","","","16:3117626-3118015","Unclassified_Cell_type_specific","",0.813009133239401,1.67221214887035,4.86976292904763,1.48152875514574e-05,0.00785397635977522,2.99933239793356
"cg14473904","chr15",93465087,"+","cg14473904",NA,NA,NA,NA,NA,NA,"","OpenSea","CHD2;CHD2","NM_001271;NM_001042572","Body;Body","","","TRUE","","","","",0.392565464352922,2.19113698462351,4.86728242158645,1.49364336287156e-05,0.00789852011892354,2.99195529395977
"cg11316905","chr17",7035367,"+","cg11316905",NA,NA,NA,NA,NA,NA,"","OpenSea","","","","","","TRUE","","","","",-0.461501590423577,-1.14360888287052,-4.86713517780549,1.49436555184058e-05,0.00789852011892354,2.99151741525131
"cg14573478","chr3",140730858,"-","cg14573478",NA,NA,NA,NA,NA,NA,"","OpenSea","","","","","","TRUE","","3:140730010-140731268","Unclassified","",0.65952321266894,1.45452873311656,4.86599973673403,1.49994613856786e-05,0.0079102005330584,2.98814090916081
"cg13580107","chr18",77185451,"-","cg13580107",NA,NA,NA,NA,NA,NA,"chr18:77186267-77186512","N_Shore","NFATC1;NFATC1;NFATC1;NFATC1;NFATC1","NM_006162;NM_172388;NM_172389;NM_172387;NM_172390","Body;5'UTR;Body;Body;Body","","","","18:75286439-75286542","","","",0.318758714623813,1.70418809229266,4.86543586321218,1.50272515147931e-05,0.0079102005330584,2.98646416743091
"cg05899984","chr12",125038763,"+","cg05899984",NA,NA,NA,NA,NA,NA,"chr12:125039119-125039344","N_Shore","","","","","","","","12:125038634-125038859","Unclassified_Cell_type_specific","",0.600844618406295,1.72028111104391,4.86521970385271,1.50379182328314e-05,0.0079102005330584,2.98582140566734
"cg17223170","chr5",50468642,"-","cg17223170",NA,NA,NA,NA,NA,NA,"","OpenSea","","","","","","TRUE","","5:50468541-50468687","Unclassified_Cell_type_specific","",0.644893254648065,1.35164865852993,4.86447044614479,1.50749493022232e-05,0.0079102005330584,2.98359350048203
"cg08899105","chr15",93450671,"+","cg08899105",NA,NA,NA,NA,NA,NA,"chr15:93447556-93447823","S_Shelf","CHD2;CHD2","NM_001271;NM_001042572","Body;Body","","","TRUE","","","","",0.30057351860604,-0.0389655076270766,4.86397525657051,1.50994726984354e-05,0.0079102005330584,2.98212110854572
"cg10101773","chr14",75894136,"+","cg10101773",NA,NA,NA,NA,NA,NA,"chr14:75894308-75895469","N_Shore","JDP2;JDP2;JDP2","NM_001135047;NM_001135048;NM_130469","TSS1500;TSS1500;TSS1500","","","","14:74963889-74965149","14:75893231-75895730","Promoter_Associated","",-0.706292613422113,-2.06145050273346,-4.86374822231433,1.5110729312569e-05,0.0079102005330584,2.9814460592904
"cg08332908","chr17",38465326,"-","cg08332908",NA,NA,NA,NA,NA,NA,"","OpenSea","RARA","NM_000964","TSS200","","","","","17:38465186-38465482","Unclassified_Cell_type_specific","",-0.445774915981237,-0.818214094899312,-4.8635374904567,1.51211850356153e-05,0.0079102005330584,2.98081948943401
"cg00810292","chr13",75900518,"-","cg00810292",NA,NA,NA,NA,NA,NA,"","OpenSea","TBC1D4","NM_014832","Body","","","TRUE","","13:75900495-75901573","Promoter_Associated_Cell_type_specific","",0.77725826297719,0.429573937315126,4.86277967894227,1.51588437480635e-05,0.0079182731540013,2.97856634026571
"cg26863842","chr6",31506723,"-","cg26863842","rs2071596",0.268538,NA,NA,NA,NA,"chr6:31509668-31509896","N_Shelf","BAT1;BAT1","NM_080598;NM_004640","Body;Body","","","","","","","",0.510224926951506,0.856024467857974,4.86214417201695,1.51904958924836e-05,0.00792318917894262,2.97667689708234
"cg13126982","chr6",30949988,"-","cg13126982",NA,NA,NA,NA,NA,NA,"","OpenSea","MUC21","NM_001010909","TSS1500","","","TRUE","","","","TRUE",-0.587627648358544,-3.05478823444245,-4.86119932643516,1.52376754331414e-05,0.00792947807243093,2.97386786217414
"cg12375586","chr7",43698429,"+","cg12375586","rs6970954",0.429611,NA,NA,NA,NA,"","OpenSea","C7orf44","NM_018224","5'UTR","","","TRUE","","","","",0.753015084640781,1.41049146685847,4.86101152791924,1.52470700770963e-05,0.00792947807243093,2.9733095513023
"cg00071250","chr1",172628263,"-","cg00071250",NA,NA,NA,NA,NA,NA,"","OpenSea","FASLG;FASLG","NM_000639;NM_000639","1stExon;5'UTR","","","","","1:172627933-172628358","Unclassified_Cell_type_specific","",0.745553414647224,0.80344217223067,4.85952637290416,1.53215664665333e-05,0.00794801825420254,2.96889448300424
"cg04467320","chr16",89066717,"-","cg04467320",NA,NA,NA,NA,NA,NA,"chr16:89068594-89068863","N_Shore","","","","","","TRUE","16:87593939-87594785","16:89066133-89066901","Unclassified_Cell_type_specific","TRUE",0.776311235587504,2.40805949654053,4.85907778873032,1.53441382017039e-05,0.00794801825420254,2.96756099709236
"cg10838683","chr7",157306505,"-","cg10838683","rs9638053",0.000678,NA,NA,NA,NA,"","OpenSea","","","","","","","7:156999266-156999370","","","",0.544032720923258,2.65342056813369,4.85874414396357,1.53609476934311e-05,0.00794801825420254,2.96656920592366
"cg27478579","chr2",55497012,"+","cg27478579",NA,NA,NA,NA,NA,NA,"chr2:55496073-55496565","S_Shore","MTIF2;MTIF2","NM_001005369;NM_002453","TSS1500;TSS1500","","","","","2:55495606-55497161","Promoter_Associated","",0.321354799154548,0.627990999311961,4.85852572194011,1.53719619282953e-05,0.00794801825420254,2.96591993448482
"cg22435313","chr17",64669739,"+","cg22435313",NA,NA,NA,NA,NA,NA,"","OpenSea","PRKCA","NM_002737","Body","","","TRUE","","17:64669483-64670889","Promoter_Associated","",0.810645766569629,1.51058307187005,4.85785310452031,1.54059285031375e-05,0.00794802344309065,2.96392058728053
"cg00459232","chr12",6309025,"-","cg00459232",NA,NA,NA,NA,NA,NA,"chr12:6309152-6310392","N_Shore","CD9","NM_001769","TSS1500","","","TRUE","12:6178980-6180653","","","TRUE",-0.517415145532532,-1.99235823900615,-4.85748809131591,1.54243922881003e-05,0.00794802344309065,2.96283561833127
"cg18011672","chr2",190522601,"+","cg18011672",NA,NA,NA,NA,NA,NA,"chr2:190526058-190526419","N_Shelf","","","","","","","","2:190522495-190523479","Unclassified","",0.801288224255321,0.466759822904813,4.85720151662218,1.54389036270509e-05,0.00794802344309065,2.96198381482314
"cg22062539","chr8",97296348,"+","cg22062539",NA,NA,NA,NA,NA,NA,"","OpenSea","PTDSS1","NM_014754","Body","","","TRUE","","","","",0.893853047924882,1.82968009072533,4.85609562214166,1.5495029255613e-05,0.00796540648941684,2.95869681261154
"cg26261736","chr19",9883608,"+","cg26261736",NA,NA,NA,NA,NA,NA,"chr19:9879152-9879736","S_Shelf","","","","","","","","","","",0.455428026465299,1.62265222643787,4.85468349536016,1.55669889283903e-05,0.00799086739307549,2.95449987673417
"cg16235995","chr14",32797149,"+","cg16235995",NA,NA,NA,NA,NA,NA,"","OpenSea","AKAP6","NM_004274","TSS1500","","","","","","","",0.536888740165588,1.42596908129982,4.85379019770745,1.56126798483343e-05,0.00799850142585441,2.95184509096833
"cg23882186","chr2",99065421,"+","cg23882186","rs4851138",0.280061,NA,NA,NA,NA,"chr2:99061174-99061848","S_Shelf","INPP4A;INPP4A;INPP4A;INPP4A","NM_001566;NM_004027;NM_001134224;NM_001134225","5'UTR;5'UTR;5'UTR;5'UTR","","","","","2:99065387-99065766","Unclassified_Cell_type_specific","",0.840802835779235,2.29334624076985,4.85351533479073,1.56267652665853e-05,0.00799850142585441,2.95102825175501
"cg07428907","chr17",78165917,"+","cg07428907",NA,NA,NA,NA,NA,NA,"chr17:78165077-78165293","S_Shore","CARD14;CARD14","NM_052819;NM_024110","Body;Body","","","","17:75779685-75780513","","","",0.424697929886994,-0.360243988097865,4.85258475723644,1.56745459630508e-05,0.00801144709699719,2.9482628405346
"cg23051349","chr14",104094779,"-","cg23051349",NA,NA,NA,NA,NA,NA,"chr14:104094551-104096361","Island","KLC1;KLC1;KLC1","NM_005552;NM_182923;NM_001130107","TSS1500;TSS1500;TSS1500","","","","14:103164356-103166247","","","",-0.705028654664602,-1.57618251820903,-4.85059767445317,1.57770555199546e-05,0.00805228817149888,2.94235823446487
"cg14245199","chr14",100540291,"+","cg14245199",NA,NA,NA,NA,NA,NA,"","OpenSea","EVL","NM_016337","Body","","","TRUE","","14:100540078-100540322","Gene_Associated_Cell_type_specific","",0.678605834714992,1.06850015117966,4.84917359664315,1.58509268357069e-05,0.00807841692501633,2.93812696184947
"cg02447620","chr6",43604584,"-","cg02447620","rs9472093",0.029448,NA,NA,NA,NA,"chr6:43603495-43603818","S_Shore","MAD2L1BP;MAD2L1BP","NM_001003690;NM_014628","Body;Body","","RDMR","","","","","",0.420103054214943,0.442160116369085,4.84814058916462,1.59047252798046e-05,0.00808877518411961,2.9350578439661
"cg11284147","chr8",144437914,"+","cg11284147",NA,NA,NA,NA,NA,NA,"chr8:144441870-144442438","N_Shelf","","","","","","","","","","",-0.890593671192101,-0.49390506463601,-4.84791184561884,1.59166624207156e-05,0.00808877518411961,2.93437825709444
"cg10743102","chr3",177055590,"+","cg10743102",NA,NA,NA,NA,NA,NA,"","OpenSea","","","","","","TRUE","","","","",0.470655662442611,1.38661205119514,4.84669275581897,1.59804305066168e-05,0.00810961319918761,2.93075652949922
"cg12810837","chr12",9822287,"+","cg12810837","rs145400151",0.012928,NA,NA,NA,NA,"","OpenSea","CLEC2D;CLEC2D","NM_013269;NM_001004419","TSS200;TSS200","","","","","12:9822115-9822480","Unclassified","",0.717702079196637,0.451617421786012,4.8441030466962,1.61167293139927e-05,0.00816714684845421,2.92306365235603
"cg12327866","chr10",1939663,"+","cg12327866",NA,NA,NA,NA,NA,NA,"","OpenSea","","","","","","","10:1929603-1929705","10:1939367-1939851","Unclassified_Cell_type_specific","",1.05368780809316,3.15541534514453,4.84284913667041,1.61831346561828e-05,0.00818424253750734,2.9193392083665
"cg09473725","chr1",167485873,"+","cg09473725",NA,NA,NA,NA,NA,NA,"","OpenSea","CD247;CD247","NM_198053;NM_000734","Body;Body","","","","","1:167485866-167486425","Promoter_Associated_Cell_type_specific","",0.749645829470289,1.03508650230608,4.84240627350233,1.62066524313956e-05,0.00818424253750734,2.91802384500638
"cg11874426","chr11",118781731,"+","cg11874426",NA,NA,NA,NA,NA,NA,"chr11:118781060-118781732","Island","BCL9L","NM_182557","TSS200","","","TRUE","11:118286271-118286989","","","TRUE",0.591632896915421,1.09293152926371,4.8418475477831,1.62363710035815e-05,0.00818424253750734,2.91636439688881
"cg20176971","chr11",111389645,"-","cg20176971",NA,NA,NA,NA,NA,NA,"chr11:111385337-111385712","S_Shelf","C11orf88;C11orf88","NM_207430;NM_001100388","Body;Body","","","","","","","",0.437816652199953,2.14773129623226,4.84111251613578,1.62755490570466e-05,0.00818424253750734,2.91418138235634
"cg26692749","chr1",24861919,"+","cg26692749",NA,NA,NA,NA,NA,NA,"chr1:24861702-24861920","Island","RCAN3","NM_013441","3'UTR","","","TRUE","","1:24861424-24861999","Promoter_Associated_Cell_type_specific","",0.772308594569672,0.689157099879282,4.84090362018072,1.62867004428941e-05,0.00818424253750734,2.91356098478712
"cg17110052","chr19",51858208,"+","cg17110052",NA,NA,NA,NA,NA,NA,"","OpenSea","ETFB;ETFB","NM_001014763;NM_001985","TSS200;Body","","","","","19:51858096-51858263","Unclassified_Cell_type_specific","",0.576426980003302,0.71128797730633,4.84087353490965,1.62883070894825e-05,0.00818424253750734,2.91347163545334
"cg09606832","chr6",10405427,"+","cg09606832",NA,NA,NA,NA,NA,NA,"chr6:10404362-10405180","S_Shore","TFAP2A;TFAP2A;TFAP2A","NM_001042425;NM_001032280;NM_003220","Body;Body;Body","","CDMR","","6:10512262-10513414","6:10404027-10405429","Unclassified","",-0.449989314393415,0.97306655111452,-4.84010232336926,1.63295455155588e-05,0.00818839297510311,2.91118128487943
"cg27538003","chr6",29945149,"+","cg27538003",NA,NA,NA,NA,NA,NA,"chr6:29944402-29945169","Island","HCG9","NR_028032","Body","","","","6:30052410-30053135","6:29944009-29945328","Unclassified","",-0.671596957986105,-2.67604764206894,-4.83985974698292,1.63425378750532e-05,0.00818839297510311,2.91046089825213
"cg10816760","chr6",142890973,"-","cg10816760",NA,NA,NA,NA,NA,NA,"","OpenSea","LOC153910;LOC153910","NR_027312;NR_027311","Body;Body","","","TRUE","","6:142890865-142891143","Unclassified_Cell_type_specific","",0.538164931017145,-0.468111939938688,4.83877347089359,1.64008436970268e-05,0.00820606539725747,2.9072350607422
"cg03267511","chr6",169306691,"+","cg03267511","rs4708543",0.467438,NA,NA,NA,NA,"chr6:169309817-169310582","N_Shelf","","","","","","TRUE","","","","",-0.441182122509934,1.68880240816002,-4.83729810989415,1.64803619214217e-05,0.00822601702514286,2.90285407432861
"cg08766762","chr6",37521698,"-","cg08766762",NA,NA,NA,NA,NA,NA,"","OpenSea","","","","","","TRUE","","6:37521003-37521749","Unclassified","TRUE",0.688008662212595,1.79960837276481,4.83710317074965,1.64908970137597e-05,0.00822601702514286,2.90227524042933
"cg01367992","chr1",160766535,"-","cg01367992",NA,NA,NA,NA,NA,NA,"","OpenSea","LY9;LY9","NM_001033667;NM_002348","Body;Body","","","","","","","",0.870649598437827,1.14504308881912,4.83656167542591,1.65201958560004e-05,0.00822601702514286,2.90066740587267
"cg20284891","chr1",9182171,"+","cg20284891",NA,NA,NA,NA,NA,NA,"","OpenSea","GPR157","NM_024980","Body","","","","","1:9181846-9182507","Unclassified","",0.748982130701453,1.65921269923292,4.83632379542279,1.65330831029272e-05,0.00822601702514286,2.89996109507474
"cg14094409","chr12",122712093,"+","cg14094409","rs78028061",0.033364,NA,NA,NA,NA,"chr12:122710054-122711371","S_Shore","DIABLO;DIABLO;DIABLO;DIABLO","NM_138929;NM_019887;NR_024601;NR_024600","TSS200;TSS200;TSS200;TSS200","","","","12:121278017-121278107","","","",0.668418098101389,1.28894970789801,4.83508190473476,1.6600524018816e-05,0.00822830107189787,2.89627382729131
"cg00688810","chr17",7517138,"+","cg00688810",NA,NA,NA,NA,NA,NA,"chr17:7517690-7518748","N_Shore","SHBG;FXR2","NR_027463;NM_004860","TSS1500;Body","","","","","17:7516997-7518931","Promoter_Associated","",0.568362937310933,1.12407846109019,4.83482052888095,1.66147525249657e-05,0.00822830107189787,2.89549781268315
"cg19772161","chr6",3746570,"+","cg19772161",NA,NA,NA,NA,NA,NA,"","OpenSea","C6orf145","NM_183373","Body","","","TRUE","","6:3746519-3746653","Unclassified_Cell_type_specific","",-0.501777004847869,-0.889524492400719,-4.83405435758806,1.66565298140715e-05,0.00822830107189787,2.89322314077891
"cg06257110","chr16",21658497,"+","cg06257110",NA,NA,NA,NA,NA,NA,"","OpenSea","METTL9;IGSF6;METTL9","NM_001077180;NM_005849;NM_016025","Body;Body;Body","","","TRUE","","16:21658401-21658917","Unclassified","",0.763152214452715,1.10661132613489,4.83313789610841,1.6706637959966e-05,0.00822830107189787,2.89050239360913
"cg26438942","chr15",77695188,"+","cg26438942",NA,NA,NA,NA,NA,NA,"","OpenSea","","","","","","TRUE","","","","",0.609728676952892,1.58395457357809,4.83311103422254,1.67081088892594e-05,0.00822830107189787,2.89042264927092
"cg01790464","chr14",23623935,"-","cg01790464",NA,NA,NA,NA,NA,NA,"","OpenSea","SLC7A8;SLC7A8","NM_012244;NM_182728","Body;TSS1500","","","TRUE","14:22693537-22693776","","","TRUE",0.558515407103342,1.03007179365116,4.83221223579662,1.67573997818302e-05,0.00822830107189787,2.88775446854829
"cg24508471","chr22",30935971,"+","cg24508471",NA,NA,NA,NA,NA,NA,"chr22:30938016-30938645","N_Shelf","","","","","","","","","","",-0.245390484504503,2.79031408938889,-4.83159331582832,1.67914251433542e-05,0.00822830107189787,2.88591720973212
"cg11860005","chr22",32149125,"+","cg11860005",NA,NA,NA,NA,NA,NA,"chr22:32149762-32150064","N_Shore","DEPDC5;DEPDC5","NM_001007188;NM_014662","TSS1500;TSS1500","","","","","22:32149006-32149190","Promoter_Associated_Cell_type_specific","",-0.596745215483493,-0.900675170177368,-4.83140610652631,1.68017304449495e-05,0.00822830107189787,2.88536149208928
"cg24886867","chr6",3076190,"-","cg24886867",NA,NA,NA,NA,NA,NA,"","OpenSea","RIPK1","NM_003804","TSS1500","","","","","","","",0.458900947316672,1.77626569903691,4.83121057099025,1.6812500731957e-05,0.00822830107189787,2.88478106437307
"cg24537836","chr12",51782159,"+","cg24537836",NA,NA,NA,NA,NA,NA,"chr12:51785279-51785821","N_Shelf","GALNT6","NM_007210","5'UTR","","","","","","","TRUE",-0.564893749208435,-1.09439168747533,-4.83068160076134,1.68416710196066e-05,0.00822830107189787,2.88321089860065
"cg16604516","chr3",13590419,"-","cg16604516",NA,NA,NA,NA,NA,NA,"chr3:13590414-13591008","Island","FBLN2;FBLN2","NM_001998;NM_001004019","TSS1500;TSS1500","","DMR","","","3:13590319-13590843","Unclassified_Cell_type_specific","TRUE",-0.335734807912714,-0.903641768785373,-4.8303505872469,1.68599502532093e-05,0.00822830107189787,2.88222835846512
"cg21727276","chr20",44036723,"-","cg21727276",NA,NA,NA,NA,NA,NA,"chr20:44034458-44035954","S_Shore","DBNDD2;DBNDD2;DBNDD2;SYS1-DBNDD2;DBNDD2;DBNDD2;DBNDD2","NM_001048224;NM_001048222;NM_001048226;NR_003189;NM_001048221;NM_001048223;NM_001048225","5'UTR;5'UTR;TSS200;Body;5'UTR;5'UTR;TSS200","","CDMR","","","","","",0.620078801983457,2.82815225887771,4.83020918769494,1.6867764577073e-05,0.00822830107189787,2.88180865043671
"cg16162590","chr5",159360802,"-","cg16162590","rs116446221",0.024773,NA,NA,NA,NA,"","OpenSea","ADRA1B","NM_000679","Body","","","TRUE","","","","",0.58464923589138,0.387314394404157,4.82997845556707,1.68805234492978e-05,0.00822830107189787,2.88112378836672
